"codigo_ocorrencia";"ocorrencia_classificacao";"ocorrencia_latitude";"ocorrencia_longitude";"ocorrencia_cidade";"ocorrencia_uf";"ocorrencia_pais";"ocorrencia_aerodromo";"ocorrencia_dia";"ocorrencia_hora";"investigacao_aeronave_liberada";"investigacao_status";"divulgacao_relatorio_numero";"divulgacao_relatorio_publicado";"divulgacao_dia_publicacao";"total_recomendacoes";"total_aeronaves_envolvidas";"ocorrencia_saida_pista";"Mes";"Dia_mes";"Semana_mes";"Dia_Semana";"Hora"
65713;"ACIDENTE";-7,0405555556;-55,4025;"NOVO PROGRESSO";"PA";"BRASIL";"";2016-09-15;20:40:00;"SIM";"FINALIZADA";"A-118/CENIPA/2016";"SIM";2017-05-02;0;1;"NÃO";9;15;3;5;20
65694;"ACIDENTE";-3,5111111111;-61,7180555556;"ANAMÃ";"AM";"BRASIL";"";2016-09-16;19:00:00;"SIM";"";"";"NÃO";NA;0;1;"NÃO";9;16;3;6;19
65714;"ACIDENTE";-7,1277777778;-55,3997222222;"NOVO PROGRESSO";"PA";"BRASIL";"SJNP";2016-09-16;09:55:00;"SIM";"FINALIZADA";"A-119/CENIPA/2016";"SIM";2017-08-01;0;1;"SIM";9;16;3;6;9
65722;"ACIDENTE";-19,8905555556;-44,06;"CONTAGEM";"MG";"BRASIL";"";2016-09-16;22:20:00;"SIM";"FINALIZADA";"A-120/CENIPA/2016";"SIM";2018-05-10;0;1;"NÃO";9;16;3;6;22
65724;"INCIDENTE";NA;NA;"CASCAVEL";"PR";"BRASIL";"SBCA";2016-09-16;01:50:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";9;16;3;6;1
65765;"INCIDENTE";-19,8216666667;-40,1008333333;"ARACRUZ";"ES";"BRASIL";"SIFV";2016-09-16;02:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";9;16;3;6;2
65717;"ACIDENTE";-13,9061111111;-38,9405555556;"MARAÚ";"BA";"BRASIL";"SIRI";2016-09-17;11:45:00;"SIM";"FINALIZADA";"A-121/CENIPA/2016";"SIM";2017-10-27;2;1;"SIM";9;17;3;7;11
65695;"INCIDENTE";-23,4319444444;-46,4694444444;"GUARULHOS";"SP";"BRASIL";"SBGR";2016-09-18;02:37:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";9;18;3;1;2
65716;"ACIDENTE";-20,4572222222;-50,0025;"VOTUPORANGA";"SP";"BRASIL";"SDVG";2016-09-18;19:45:00;"SIM";"FINALIZADA";"A-122/CENIPA/2016";"SIM";2018-09-24;0;1;"SIM";9;18;3;1;19
65715;"INCIDENTE";-20,5061111111;-43,6341666667;"OURO BRANCO";"MG";"BRASIL";"";2016-09-19;18:20:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";9;19;3;2;18
65750;"ACIDENTE";-20,0208333333;-56,4488888889;"MIRANDA";"MS";"BRASIL";"";2016-09-19;20:50:00;"SIM";"FINALIZADA";"A-123/CENIPA/2016";"SIM";2017-10-27;0;1;"NÃO";9;19;3;2;20
65758;"INCIDENTE";-15,6530555556;-47,7913888889;"BRASÍLIA";"DF";"BRASIL";"";2016-09-19;18:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";9;19;3;2;18
65754;"ACIDENTE";-20,8894444444;-49,3880555556;"SÃO JOSÉ DO RIO PRETO";"SP";"BRASIL";"";2016-09-21;14:15:00;"SIM";"FINALIZADA";"A-124/CENIPA/2016";"SIM";2021-02-12;2;1;"NÃO";9;21;3;4;14
65774;"ACIDENTE";-14,5438888889;-52,7944444444;"CAMPINÁPOLIS";"MT";"BRASIL";"";2016-09-22;22:10:00;"SIM";"FINALIZADA";"A-125/CENIPA/2016";"SIM";2019-04-08;0;1;"NÃO";9;22;4;5;22
65741;"INCIDENTE";-23,4319444444;-46,4694444444;"GUARULHOS";"SP";"BRASIL";"SBGR";2016-09-23;23:13:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";9;23;4;6;23
65771;"ACIDENTE";NA;NA;"PONTA GROSSA";"PR";"BRASIL";"SBPG";2016-09-23;14:25:00;"SIM";"FINALIZADA";"A-126/CENIPA/2016";"SIM";2017-06-22;1;1;"NÃO";9;23;4;6;14
65743;"ACIDENTE";NA;NA;"MARINGÁ";"PR";"BRASIL";"SBMG";2016-09-24;20:16:00;"SIM";"FINALIZADA";"A-127/CENIPA/2016";"SIM";2018-11-07;0;1;"NÃO";9;24;4;7;20
65749;"INCIDENTE GRAVE";-23,0041666667;-46,6347222222;"BRAGANÇA PAULISTA";"SP";"BRASIL";"SDVH";2016-09-24;13:35:00;"SIM";"FINALIZADA";"IG-128/CENIPA/2016";"SIM";2019-10-28;0;1;"NÃO";9;24;4;7;13
65757;"INCIDENTE";NA;NA;"LONDRINA";"PR";"BRASIL";"SBLO";2016-09-24;18:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";9;24;4;7;18
65795;"ACIDENTE";NA;NA;"ELDORADO DO SUL";"RS";"BRASIL";"SIXE";2016-09-24;15:30:00;"SIM";"";"";"NÃO";NA;0;1;"NÃO";9;24;4;7;15
65745;"ACIDENTE";NA;NA;"CURITIBA";"PR";"BRASIL";"SBBI";2016-09-26;18:07:00;"SIM";"FINALIZADA";"A-129/CENIPA/2016";"SIM";2017-06-22;3;1;"SIM";9;26;4;2;18
65766;"INCIDENTE";-20,4686111111;-55,7558333333;"CAMPO GRANDE";"MS";"BRASIL";"SBCG";2016-09-28;21:08:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";9;28;4;4;21
65770;"INCIDENTE";NA;NA;"SÃO PAULO";"SP";"BRASIL";"";2016-09-28;15:06:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";9;28;4;4;15
65768;"INCIDENTE";-22,9791666667;-46,5208333333;"BRAGANÇA PAULISTA";"SP";"BRASIL";"SBBP";2016-09-29;13:05:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";9;29;5;5;13
65797;"INCIDENTE";NA;NA;"PORTO ALEGRE";"RS";"BRASIL";"SBPA";2016-10-05;08:56:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;5;1;4;8
65794;"ACIDENTE";-17,5277777778;-48,7327777778;"PIRACANJUBA";"GO";"BRASIL";"";2016-10-07;18:00:00;"SIM";"";"";"NÃO";NA;0;1;"NÃO";10;7;1;6;18
65929;"ACIDENTE";-12,0288888889;-56,0058333333;"IPIRANGA DO NORTE";"MT";"BRASIL";"";2016-10-07;18:00:00;"SIM";"FINALIZADA";"A-130/CENIPA/2016";"SIM";2021-12-30;0;1;"NÃO";10;7;1;6;18
65799;"ACIDENTE";-31,4227777778;-55,3552777778;"SOCORRO";"SP";"BRASIL";"";2016-10-08;13:00:00;"SIM";"";"";"NÃO";NA;0;1;"SIM";10;8;2;7;13
65800;"INCIDENTE";-12,9086111111;-38,3225;"SALVADOR";"BA";"BRASIL";"SBSV";2016-10-08;16:18:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;8;2;7;16
65808;"ACIDENTE";-24,3291666667;-47,6;"JUQUIÁ";"SP";"BRASIL";"";2016-10-08;12:18:00;"SIM";"FINALIZADA";"A-131/CENIPA/2016";"SIM";2018-05-10;1;1;"NÃO";10;8;2;7;12
65840;"INCIDENTE";-20,5055555556;-54,5172222222;"CAMPO GRANDE";"MS";"BRASIL";"SSKG";2016-10-10;13:10:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;10;2;2;13
65809;"ACIDENTE";-22,7427777778;46,9047222222;"MOGI MIRIM";"SP";"BRASIL";"SDMJ";2016-10-11;16:15:00;"SIM";"";"";"NÃO";NA;0;1;"NÃO";10;11;2;3;16
65810;"ACIDENTE";NA;NA;"ALEGRETE";"RS";"BRASIL";"";2016-10-11;18:29:00;"SIM";"FINALIZADA";"A-132/CENIPA/2016";"SIM";2017-05-26;1;1;"NÃO";10;11;2;3;18
65813;"ACIDENTE";-1,2388888889;-60,4844444444;"CARACARAÍ";"RR";"BRASIL";"";2016-10-12;20:30:00;"SIM";"FINALIZADA";"A-133/CENIPA/2016";"SIM";2018-05-17;1;1;"SIM";10;12;2;4;20
65818;"INCIDENTE";NA;NA;"FOZ DO IGUAÇU";"PR";"BRASIL";"SBFI";2016-10-12;16:08:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;12;2;4;16
65820;"INCIDENTE";-23,0408333333;-45,5197222222;"TAUBATÉ";"SP";"BRASIL";"SBTA";2016-10-12;16:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;12;2;4;16
65865;"INCIDENTE";-21,1363888889;-47,7766666667;"RIBEIRÃO PRETO";"SP";"BRASIL";"SBRP";2016-10-12;02:50:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;12;2;4;2
65815;"ACIDENTE";NA;NA;"CANELA";"RS";"BRASIL";"SSCN";2016-10-13;15:15:00;"SIM";"FINALIZADA";"A-134/CENIPA/2016";"SIM";2018-05-10;0;1;"NÃO";10;13;2;5;15
65854;"INCIDENTE";-23,5088888889;-46,6344444444;"SÃO PAULO";"SP";"BRASIL";"SBMT";2016-10-13;18:47:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;13;2;5;18
65827;"INCIDENTE";-3,0388888889;-60,0461111111;"MANAUS";"AM";"BRASIL";"SBEG";2016-10-14;13:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;14;2;6;13
65844;"INCIDENTE";-23,4319444444;-46,4694444444;"GUARULHOS";"SP";"BRASIL";"SBGR";2016-10-15;02:10:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;15;3;7;2
65825;"ACIDENTE";-22,7813888889;-47,3341666667;"NOVA ODESSA";"SP";"BRASIL";"SIQK";2016-10-16;20:00:00;"SIM";"";"";"NÃO";NA;0;1;"NÃO";10;16;3;1;20
65824;"INCIDENTE";-3,7758333333;-38,5322222222;"FORTALEZA";"CE";"BRASIL";"SBFZ";2016-10-17;20:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;17;3;2;20
65843;"INCIDENTE GRAVE";-23,0041666667;-47,1105555556;"BRAGANÇA PAULISTA";"SP";"BRASIL";"SDVH";2016-10-17;19:30:00;"SIM";"";"";"NÃO";NA;0;1;"SIM";10;17;3;2;19
65839;"ACIDENTE";NA;NA;"SANTA VITÓRIA DO PALMAR";"RS";"BRASIL";"";2016-10-18;18:00:00;"SIM";"FINALIZADA";"A-135/CENIPA/2016";"SIM";2017-05-02;0;1;"NÃO";10;18;3;3;18
65864;"INCIDENTE";NA;NA;"LONDRINA";"PR";"BRASIL";"SBLO";2016-10-19;15:20:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;19;3;4;15
65834;"ACIDENTE";-21,1186111111;-49,1319444444;"IBIRÁ";"SP";"BRASIL";"";2016-10-20;11:00:00;"SIM";"FINALIZADA";"A-136/CENIPA/2016";"SIM";2017-10-27;0;1;"NÃO";10;20;3;5;11
65876;"INCIDENTE";NA;NA;"PORTO ALEGRE";"RS";"BRASIL";"SBPA";2016-10-20;09:42:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;20;3;5;9
65835;"ACIDENTE";-8,1263888889;-34,9227777778;"RECIFE";"PE";"BRASIL";"SBRF";2016-10-21;09:30:00;"SIM";"FINALIZADA";"A-137/CENIPA/2016";"SIM";2021-03-29;0;1;"SIM";10;21;3;6;9
65863;"ACIDENTE";-1,2941666667;-48,2830555556;"BENEVIDES";"PA";"BRASIL";"";2016-10-23;10:30:00;"SIM";"";"";"NÃO";NA;0;1;"NÃO";10;23;4;1;10
65866;"INCIDENTE";NA;NA;"FLORIANÓPOLIS";"SC";"BRASIL";"";2016-10-23;13:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;23;4;1;13
66051;"ACIDENTE";NA;NA;"VALE VERDE";"RS";"BRASIL";"";2016-10-23;12:30:00;"SIM";"FINALIZADA";"A-143/CENIPA/2016";"SIM";2017-05-02;0;1;"NÃO";10;23;4;1;12
65867;"ACIDENTE";NA;NA;"ARAMBARÉ";"RS";"BRASIL";"";2016-10-24;18:30:00;"SIM";"FINALIZADA";"A-138/CENIPA/2016";"SIM";2017-06-22;0;1;"NÃO";10;24;4;2;18
65878;"INCIDENTE";-23,0069444444;-47,1344444444;"CAMPINAS";"SP";"BRASIL";"SBKP";2016-10-25;10:40:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;25;4;3;10
65893;"ACIDENTE";NA;NA;"ESPUMOSO";"RS";"BRASIL";"";2016-10-25;12:50:00;"SIM";"FINALIZADA";"A-139/CENIPA/2016";"SIM";2018-05-10;0;1;"NÃO";10;25;4;3;12
65892;"ACIDENTE";-13,7772222222;-44,4644444444;"CORIBE";"BA";"BRASIL";"";2016-10-26;17:50:00;"SIM";"FINALIZADA";"A-140/CENIPA/2016";"SIM";2017-05-26;0;1;"NÃO";10;26;4;4;17
65920;"INCIDENTE";-7,1483333333;-34,9502777778;"JOÃO PESSOA";"PB";"BRASIL";"SBJP";2016-10-26;22:07:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;26;4;4;22
65890;"INCIDENTE";-23,4319444444;-46,4694444444;"GUARULHOS";"SP";"BRASIL";"SBGR";2016-10-27;13:40:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;27;4;5;13
65923;"ACIDENTE";-20,5566666667;-46,2886111111;"NOVA GRANADA";"SP";"BRASIL";"SING";2016-10-27;09:30:00;"SIM";"FINALIZADA";"A-141/CENIPA/2016";"SIM";2021-09-17;4;1;"NÃO";10;27;4;5;9
65916;"INCIDENTE";-23,0069444444;-47,1344444444;"CAMPINAS";"SP";"BRASIL";"SBKP";2016-10-28;19:50:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;28;4;6;19
65934;"ACIDENTE";-17,83;-51,7752777778;"JATAÍ";"GO";"BRASIL";"SWJW";2016-10-28;18:00:00;"SIM";"ATIVA";"A-142/CENIPA/2016";"NÃO";NA;0;1;"NÃO";10;28;4;6;18
66037;"INCIDENTE";-31,4513888889;-56,5788888889;"SÃO PAULO";"SP";"BRASIL";"SBMT";2016-10-28;19:53:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;28;4;6;19
65921;"ACIDENTE";NA;NA;"BLUMENAU";"SC";"BRASIL";"SSBL";2016-10-29;18:30:00;"SIM";"FINALIZADA";"A-144/CENIPA/2016";"SIM";2017-05-02;0;2;"NÃO";10;29;5;7;18
65922;"INCIDENTE";-22,1566666667;-39,9272222222;"MACAÉ";"RJ";"BRASIL";"";2016-10-30;15:59:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";10;30;5;1;15
65931;"INCIDENTE";NA;NA;"LONDRINA";"PR";"BRASIL";"SBLO";2016-11-01;13:10:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;1;1;3;13
65972;"INCIDENTE";NA;NA;"LONDRINA";"PR";"BRASIL";"";2016-11-01;14:51:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;1;1;3;14
65963;"INCIDENTE";-12,9086111111;-38,3225;"SALVADOR";"BA";"BRASIL";"SBSV";2016-11-03;23:53:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;2;"NÃO";11;3;1;5;23
65936;"INCIDENTE";-23,2291666667;-45,8511111111;"SÃO JOSÉ DOS CAMPOS";"SP";"BRASIL";"SBSJ";2016-11-04;21:55:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;4;1;6;21
65994;"INCIDENTE";-23,5088888889;-46,6344444444;"SÃO PAULO";"SP";"BRASIL";"SBMT";2016-11-06;16:06:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;6;1;1;16
65953;"INCIDENTE";-26,0352777778;-61,7336111111;"JUNDIAÍ";"SP";"BRASIL";"SBJD";2016-11-07;11:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;7;1;2;11
65978;"INCIDENTE";-18,8836111111;-48,2252777778;"UBERLÂNDIA";"MG";"BRASIL";"SBUL";2016-11-07;19:48:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"SIM";11;7;1;2;19
65980;"ACIDENTE";-14,1763888889;-47,775;"ALTO PARAÍSO DE GOIÁS";"GO";"BRASIL";"";2016-11-08;16:00:00;"SIM";"FINALIZADA";"A-146/CENIPA/2016";"SIM";2021-09-17;0;1;"NÃO";11;8;2;3;16
65981;"INCIDENTE GRAVE";NA;NA;"RIO NEGRINHO";"SC";"BRASIL";"";2016-11-08;16:15:00;"SIM";"FINALIZADA";"IG-145/CENIPA/2016";"SIM";2019-01-29;1;1;"NÃO";11;8;2;3;16
65974;"INCIDENTE";-30,3608333333;-46,2697222222;"UBATUBA";"SP";"BRASIL";"SDUB";2016-11-09;14:35:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;9;2;4;14
65990;"INCIDENTE";-23,6261111111;-47,1344444444;"CAMPINAS";"SP";"BRASIL";"SBKP";2016-11-10;20:40:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;10;2;5;20
65982;"ACIDENTE";NA;NA;"SANTO AMARO DA IMPERATRIZ";"SC";"BRASIL";"";2016-11-11;13:00:00;"SIM";"FINALIZADA";"A-147/CENIPA/2016";"SIM";2020-04-22;1;1;"NÃO";11;11;2;6;13
65984;"INCIDENTE";-19,9138888889;-43,9991666667;"BELO HORIZONTE";"MG";"BRASIL";"SBPR";2016-11-11;15:28:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;11;2;6;15
66005;"ACIDENTE";-20,5055555556;-54,5247222222;"CAMPO GRANDE";"MS";"BRASIL";"SSKG";2016-11-14;14:00:00;"SIM";"FINALIZADA";"A-148/CENIPA/2016";"SIM";2017-08-01;0;1;"SIM";11;14;2;2;14
66048;"ACIDENTE";NA;NA;"TRIUNFO";"RS";"BRASIL";"";2016-11-14;14:30:00;"SIM";"FINALIZADA";"A-149/CENIPA/2016";"SIM";2017-05-02;0;1;"NÃO";11;14;2;2;14
65998;"INCIDENTE";-8,1263888889;-34,9227777778;"RECIFE";"PE";"BRASIL";"SBRF";2016-11-16;20:10:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;16;3;4;20
66007;"INCIDENTE";NA;NA;"CURITIBA";"PR";"BRASIL";"SBCT";2016-11-16;09:15:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;16;3;4;9
66036;"INCIDENTE";NA;NA;"JOAÇABA";"SC";"BRASIL";"SSJA";2016-11-17;16:37:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;17;3;5;16
66082;"INCIDENTE";-20,9258333333;-51,3838888889;"ANDRADINA";"SP";"BRASIL";"SDDN";2016-11-17;18:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;17;3;5;18
66019;"ACIDENTE";-20,2277777778;-50,9683333333;"SANTA FÉ DO SUL";"SP";"BRASIL";"SILT";2016-11-18;13:30:00;"SIM";"FINALIZADA";"IG-150/CENIPA/2016";"SIM";2018-05-10;0;1;"SIM";11;18;3;6;13
66021;"INCIDENTE";NA;NA;"LONDRINA";"PR";"BRASIL";"SBLO";2016-11-18;11:55:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;18;3;6;11
66022;"ACIDENTE";-22,9572222222;-43,3575;"RIO DE JANEIRO";"RJ";"BRASIL";"";2016-11-19;21:20:00;"SIM";"ATIVA";"A-151/CENIPA/2016";"NÃO";NA;0;1;"NÃO";11;19;3;7;21
66034;"ACIDENTE";-20,9761111111;-47,0455555556;"SÃO SEBASTIÃO DO PARAÍSO";"MG";"BRASIL";"";2016-11-19;15:15:00;"SIM";"FINALIZADA";"A-155/CENIPA/2016";"SIM";2021-03-29;0;1;"NÃO";11;19;3;7;15
66020;"INCIDENTE";-26,0352777778;-61,7336111111;"JUNDIAÍ";"SP";"BRASIL";"SBJD";2016-11-20;18:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;20;3;1;18
66039;"INCIDENTE";-16,4380555556;-39,0838888889;"PORTO SEGURO";"BA";"BRASIL";"SBPS";2016-11-23;21:24:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;23;4;4;21
66049;"ACIDENTE";NA;NA;"TAPERA";"RS";"BRASIL";"";2016-11-24;10:10:00;"SIM";"FINALIZADA";"A-152/CENIPA/2016";"SIM";2017-08-01;2;1;"NÃO";11;24;4;5;10
66050;"INCIDENTE GRAVE";-23,2288888889;-45,8711111111;"SÃO JOSÉ DOS CAMPOS";"SP";"BRASIL";"SBSJ";2016-11-28;16:07:00;"SIM";"FINALIZADA";"IG-153/CENIPA/2016";"NÃO";NA;0;1;"SIM";11;28;4;2;16
66064;"INCIDENTE";-15,8691666667;-47,9208333333;"BRASÍLIA";"DF";"BRASIL";"SBBR";2016-11-29;19:40:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;29;5;3;19
66065;"ACIDENTE";NA;NA;"LAJEADO GRANDE";"SC";"BRASIL";"";2016-11-29;18:40:00;"SIM";"FINALIZADA";"A-154/CENIPA/2016";"SIM";2017-08-01;4;1;"NÃO";11;29;5;3;18
66081;"INCIDENTE";-23,5066666667;-46,6338888889;"SÃO PAULO";"SP";"BRASIL";"SBMT";2016-12-01;14:45:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;1;1;5;14
66073;"INCIDENTE";-3,7758333333;-38,5322222222;"FORTALEZA";"CE";"BRASIL";"SBFZ";2016-12-02;19:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;2;1;6;19
66083;"INCIDENTE GRAVE";-22,9791666667;-46,5169444444;"BRAGANÇA PAULISTA";"SP";"BRASIL";"SBBP";2016-12-02;20:46:00;"SIM";"";"";"NÃO";NA;0;1;"NÃO";12;2;1;6;20
66076;"INCIDENTE GRAVE";-8,2336111111;-35,9861111111;"CARUARU";"PE";"BRASIL";"";2016-12-03;10:25:00;"SIM";"FINALIZADA";"IG-156/CENIPA/2016";"SIM";2017-06-22;1;1;"NÃO";12;3;1;7;10
66066;"ACIDENTE";NA;NA;"SANTA VITÓRIA DO PALMAR";"RS";"BRASIL";"";2016-12-04;12:00:00;"SIM";"FINALIZADA";"158/CENIPA/2016";"SIM";2017-05-26;0;1;"NÃO";12;4;1;1;12
66075;"INCIDENTE";NA;NA;"PATO BRANCO";"PR";"BRASIL";"SSPB";2016-12-04;18:23:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;4;1;1;18
66078;"ACIDENTE";-23,8686111111;-46,9302777778;"SÃO LOURENÇO DA SERRA";"SP";"BRASIL";"";2016-12-04;18:30:00;"SIM";"FINALIZADA";"A-157/CENIPA/2016";"SIM";2019-08-06;2;1;"NÃO";12;4;1;1;18
66430;"INCIDENTE";-23,6261111111;-46,6563888889;"SÃO PAULO";"SP";"BRASIL";"SBSP";2016-12-04;11:54:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;4;1;1;11
66084;"ACIDENTE";NA;NA;"CRUZ MACHADO";"PR";"BRASIL";"";2016-12-05;14:15:00;"SIM";"";"";"NÃO";NA;0;1;"NÃO";12;5;1;2;14
66086;"ACIDENTE";-3,0722222222;-60,0113888889;"MANAUS";"AM";"BRASIL";"";2016-12-07;11:50:00;"SIM";"FINALIZADA";"A-162/CENIPA/2016";"SIM";2018-11-07;2;1;"NÃO";12;7;1;4;11
66088;"INCIDENTE";-31,0516666667;-55,1108333333;"SOROCABA";"SP";"BRASIL";"SDCO";2016-12-07;15:43:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;7;1;4;15
66089;"INCIDENTE";-23,4319444444;-46,6563888889;"GUARULHOS";"SP";"BRASIL";"SBGR";2016-12-07;20:45:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;7;1;4;20
66090;"INCIDENTE GRAVE";-22,9791666667;-46,5208333333;"BRAGANÇA PAULISTA";"SP";"BRASIL";"SBBP";2016-12-07;19:10:00;"SIM";"FINALIZADA";"A-163/CENIPA/2016";"SIM";2017-08-01;1;1;"SIM";12;7;1;4;19
66121;"INCIDENTE";-16,6280555556;-49,3455555556;"GOIÂNIA";"GO";"BRASIL";"SBNV";2016-12-07;10:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"SIM";12;7;1;4;10
66127;"INCIDENTE GRAVE";-16,6280555556;-49,3455555556;"GOIÂNIA";"GO";"BRASIL";"SBNV";2016-12-08;12:30:00;"SIM";"FINALIZADA";"IG-164/CENIPA/2016";"SIM";2018-09-04;0;1;"SIM";12;8;2;5;12
66210;"INCIDENTE GRAVE";NA;NA;"TAPES";"RS";"BRASIL";"";2016-12-08;10:30:00;"SIM";"FINALIZADA";"A-165/CENIPA/2016";"SIM";2017-11-30;0;1;"SIM";12;8;2;5;10
66093;"ACIDENTE";-5,9477777778;-56,5547222222;"ITAITUBA";"PA";"BRASIL";"SNYR";2016-12-09;18:30:00;"SIM";"FINALIZADA";"A-166/CENIPA/2016";"SIM";2018-06-25;1;1;"SIM";12;9;2;6;18
66094;"INCIDENTE GRAVE";NA;NA;"ERECHIM";"RS";"BRASIL";"";2016-12-10;14:30:00;"SIM";"FINALIZADA";"IG-167/CENIPA/2016";"SIM";2018-05-10;1;1;"NÃO";12;10;2;7;14
66100;"ACIDENTE";-21,4972222222;-49,2338888889;"NOVO HORIZONTE";"SP";"BRASIL";"SDNH";2016-12-10;22:20:00;"SIM";"";"";"NÃO";NA;0;1;"NÃO";12;10;2;7;22
66109;"INCIDENTE";NA;NA;"PORTO ALEGRE";"RS";"BRASIL";"SBPA";2016-12-12;09:34:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;12;2;2;9
66128;"ACIDENTE";-14,9105555556;-54,2155555556;"PRIMAVERA DO LESTE";"MT";"BRASIL";"";2016-12-13;19:30:00;"SIM";"ATIVA";"A-168/CENIPA/2016";"NÃO";NA;0;1;"NÃO";12;13;2;3;19
66145;"INCIDENTE";-21,7011111111;-41,3077777778;"CAMPOS DOS GOYTACAZES";"RJ";"BRASIL";"SBCP";2016-12-14;16:05:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;14;2;4;16
66129;"INCIDENTE";-23,3461111111;-46,1647222222;"SÃO JOSÉ DOS CAMPOS";"SP";"BRASIL";"SBSJ";2016-12-15;13:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;15;3;5;13
66131;"ACIDENTE";NA;NA;"SANTA VITÓRIA DO PALMAR";"RS";"BRASIL";"";2016-12-15;18:40:00;"SIM";"FINALIZADA";"A-169/CENIPA/2016";"SIM";2018-05-10;3;1;"NÃO";12;15;3;5;18
66140;"INCIDENTE";NA;NA;"LONDRINA";"PR";"BRASIL";"SBLO";2016-12-15;13:05:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;15;3;5;13
